 cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,smiles,inchikey,iupacname,exactmass,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt,pclidcnt,gpidcnt,gpfamilycnt,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
125981838,"1-Methyl-1-phenyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",430.500,C26H18N6O,83.900,698.000,2.900,33,1,5,2,"InChI=1S/C26H18N6O/c1-32(17-7-3-2-4-8-17)26(33)29-16-11-12-20-21(15-16)31-25-19-10-6-14-28-23(19)22-18(24(25)30-20)9-5-13-27-22/h2-15H,1H3,(H,29,33)",CN(C1=CC=CC=C1)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,KFVBAKDURFAXPZ-UHFFFAOYSA-N,"1-methyl-1-phenyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",430.154,430.154,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125981852,"1-(4-Ethoxyphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",476.600,C27H20N6OS,117.000,732.000,3.700,35,2,6,4,"InChI=1S/C27H20N6OS/c1-2-34-18-10-7-16(8-11-18)30-27(35)31-17-9-12-21-22(15-17)33-26-20-6-4-14-29-24(20)23-19(25(26)32-21)5-3-13-28-23/h3-15H,2H2,1H3,(H2,30,31,35)",CCOC1=CC=C(C=C1)NC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,KJXGEFOSJMFKJI-UHFFFAOYSA-N,"1-(4-ethoxyphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",476.142,476.142,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125981857,"N-propylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",367.400,C22H17N5O,80.700,571.000,2.300,28,1,5,3,"InChI=1S/C22H17N5O/c1-2-9-25-22(28)13-7-8-16-17(12-13)27-21-15-6-4-11-24-19(15)18-14(20(21)26-16)5-3-10-23-18/h3-8,10-12H,2,9H2,1H3,(H,25,28)",CCCNC(=O)C1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,KLCXGLKBQJKCBU-UHFFFAOYSA-N,"N-propylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",367.143,367.143,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125981861,"1-(3-Nitrophenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",477.500,C25H15N7O2S,154.000,796.000,3.200,35,2,7,2,"InChI=1S/C25H15N7O2S/c33-32(34)16-5-1-4-14(12-16)28-25(35)29-15-8-9-19-20(13-15)31-24-18-7-3-11-27-22(18)21-17(23(24)30-19)6-2-10-26-21/h1-13H,(H2,28,29,35)",C1=CC(=CC(=C1)[N+](=O)[O-])NC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,KOBFYFHCCZKPBV-UHFFFAOYSA-N,"1-(3-nitrophenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",477.101,477.101,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125981875,"1-Pyridin-3-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",433.500,C24H15N7S,121.000,677.000,2.300,32,2,6,2,"InChI=1S/C24H15N7S/c32-24(29-15-4-1-9-25-13-15)28-14-7-8-18-19(12-14)31-23-17-6-3-11-27-21(17)20-16(22(23)30-18)5-2-10-26-20/h1-13H,(H2,28,29,32)",C1=CC(=CN=C1)NC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,KVZXWFIVUJDEDU-UHFFFAOYSA-N,"1-pyridin-3-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",433.111,433.111,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125981895,"N-[2-(cyclohexen-1-yl)ethyl]quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",433.500,C27H23N5O,80.700,740.000,3.500,33,1,5,4,"InChI=1S/C27H23N5O/c33-27(30-15-12-17-6-2-1-3-7-17)18-10-11-21-22(16-18)32-26-20-9-5-14-29-24(20)23-19(25(26)31-21)8-4-13-28-23/h4-6,8-11,13-14,16H,1-3,7,12,15H2,(H,30,33)",C1CCC(=CC1)CCNC(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,LGZMNDZWBJBPJM-UHFFFAOYSA-N,"N-[2-(cyclohexen-1-yl)ethyl]quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",433.19,433.19,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125981903,"N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmorpholine-4-carboxamide","",410.400,C23H18N6O2,93.100,658.000,1.000,31,1,6,1,"InChI=1S/C23H18N6O2/c30-23(29-9-11-31-12-10-29)26-14-5-6-17-18(13-14)28-22-16-4-2-8-25-20(16)19-15(21(22)27-17)3-1-7-24-19/h1-8,13H,9-12H2,(H,26,30)",C1COCCN1C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,LLRCZQCNBVYVBI-UHFFFAOYSA-N,"N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmorpholine-4-carboxamide",410.149,410.149,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125981952,"N-prop-2-enylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",365.400,C22H15N5O,80.700,597.000,2.100,28,1,5,3,"InChI=1S/C22H15N5O/c1-2-9-25-22(28)13-7-8-16-17(12-13)27-21-15-6-4-11-24-19(15)18-14(20(21)26-16)5-3-10-23-18/h2-8,10-12H,1,9H2,(H,25,28)",C=CCNC(=O)C1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,MBEMRDCKJCZLDW-UHFFFAOYSA-N,"N-prop-2-enylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",365.128,365.128,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982161,"N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperidine-1-carbothioamide","",424.500,C24H20N6S,98.900,654.000,2.800,31,1,5,1,"InChI=1S/C24H20N6S/c31-24(30-12-2-1-3-13-30)27-15-8-9-18-19(14-15)29-23-17-7-5-11-26-21(17)20-16(22(23)28-18)6-4-10-25-20/h4-11,14H,1-3,12-13H2,(H,27,31)",C1CCN(CC1)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,MJYXWXWABUNVQI-UHFFFAOYSA-N,"N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperidine-1-carbothioamide",424.147,424.147,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982178,"1-(2-Methoxyethyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",414.500,C22H18N6OS,117.000,608.000,1.600,30,2,6,4,"InChI=1S/C22H18N6OS/c1-29-11-10-25-22(30)26-13-6-7-16-17(12-13)28-21-15-5-3-9-24-19(15)18-14(20(21)27-16)4-2-8-23-18/h2-9,12H,10-11H2,1H3,(H2,25,26,30)",COCCNC(=S)NC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,MRSPEPRNUODQCF-UHFFFAOYSA-N,"1-(2-methoxyethyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",414.126,414.126,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982196,"1-Methyl-1-naphthalen-2-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",496.600,C30H20N6S,98.900,824.000,5.800,37,1,5,2,"InChI=1S/C30H20N6S/c1-36(21-12-10-18-6-2-3-7-19(18)16-21)30(37)33-20-11-13-24-25(17-20)35-29-23-9-5-15-32-27(23)26-22(28(29)34-24)8-4-14-31-26/h2-17H,1H3,(H,33,37)",CN(C1=CC2=CC=CC=C2C=C1)C(=S)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,MYZFGRLAAPRHHH-UHFFFAOYSA-N,"1-methyl-1-naphthalen-2-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",496.147,496.147,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982217,"Morpholin-4-yl(quinoxalino[3,2-f][1,10]phenanthrolin-11-yl)methanone","",395.400,C23H17N5O2,81.100,641.000,1.300,30,0,6,1,"InChI=1S/C23H17N5O2/c29-23(28-9-11-30-12-10-28)14-5-6-17-18(13-14)27-22-16-4-2-8-25-20(16)19-15(21(22)26-17)3-1-7-24-19/h1-8,13H,9-12H2",C1COCCN1C(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,NEXIGVMVKXNDMF-UHFFFAOYSA-N,"morpholin-4-yl(quinoxalino[3,2-f][1,10]phenanthrolin-11-yl)methanone",395.138,395.138,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982459,"1-(3-Hydroxypropyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",414.500,C22H18N6OS,128.000,608.000,1.400,30,3,6,4,"InChI=1S/C22H18N6OS/c29-11-3-10-25-22(30)26-13-6-7-16-17(12-13)28-21-15-5-2-9-24-19(15)18-14(20(21)27-16)4-1-8-23-18/h1-2,4-9,12,29H,3,10-11H2,(H2,25,26,30)",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)NC(=S)NCCCO)N=C24)N=C1,NWQVHJMQMDOBJW-UHFFFAOYSA-N,"1-(3-hydroxypropyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",414.126,414.126,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982464,"(4-Methylphenyl) quinoxalino[3,2-f][1,10]phenanthroline-11-carboxylate","",416.400,C26H16N4O2,77.900,681.000,3.900,32,0,6,3,"InChI=1S/C26H16N4O2/c1-15-6-9-17(10-7-15)32-26(31)16-8-11-20-21(14-16)30-25-19-5-3-13-28-23(19)22-18(24(25)29-20)4-2-12-27-22/h2-14H,1H3",CC1=CC=C(C=C1)OC(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,NYDOVDGFGLLECS-UHFFFAOYSA-N,"(4-methylphenyl) quinoxalino[3,2-f][1,10]phenanthroline-11-carboxylate",416.127,416.127,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982510,"1-(2-Methoxyethyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",398.400,C22H18N6O2,102.000,606.000,1.000,30,2,6,4,"InChI=1S/C22H18N6O2/c1-30-11-10-25-22(29)26-13-6-7-16-17(12-13)28-21-15-5-3-9-24-19(15)18-14(20(21)27-16)4-2-8-23-18/h2-9,12H,10-11H2,1H3,(H2,25,26,29)",COCCNC(=O)NC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,OOGIWAPTSTWGPG-UHFFFAOYSA-N,"1-(2-methoxyethyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",398.149,398.149,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982521,"N-propan-2-ylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",367.400,C22H17N5O,80.700,583.000,2.200,28,1,5,2,"InChI=1S/C22H17N5O/c1-12(2)25-22(28)13-7-8-16-17(11-13)27-21-15-6-4-10-24-19(15)18-14(20(21)26-16)5-3-9-23-18/h3-12H,1-2H3,(H,25,28)",CC(C)NC(=O)C1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,OQYGCRLCZKOXIR-UHFFFAOYSA-N,"N-propan-2-ylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",367.143,367.143,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982534,"1-Naphthalen-1-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",466.500,C29H18N6O,92.700,794.000,5.000,36,2,5,2,"InChI=1S/C29H18N6O/c36-29(35-22-11-3-7-17-6-1-2-8-19(17)22)32-18-12-13-23-24(16-18)34-28-21-10-5-15-31-26(21)25-20(27(28)33-23)9-4-14-30-25/h1-16H,(H2,32,35,36)",C1=CC=C2C(=C1)C=CC=C2NC(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,OTKITZRTTYVEOR-UHFFFAOYSA-N,"1-naphthalen-1-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",466.154,466.154,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982537,"4-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperazine-1-carboxamide","",485.500,C29H23N7O,87.100,797.000,2.900,37,1,6,2,"InChI=1S/C29H23N7O/c37-29(36-16-14-35(15-17-36)20-6-2-1-3-7-20)32-19-10-11-23-24(18-19)34-28-22-9-5-13-31-26(22)25-21(27(28)33-23)8-4-12-30-25/h1-13,18H,14-17H2,(H,32,37)",C1CN(CCN1C2=CC=CC=C2)C(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,OVUUIELFAUSVHC-UHFFFAOYSA-N,"4-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperazine-1-carboxamide",485.196,485.196,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982727,"N-(4-fluorophenyl)quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",419.400,C25H14FN5O,80.700,685.000,3.100,32,1,6,2,"InChI=1S/C25H14FN5O/c26-15-6-8-16(9-7-15)29-25(32)14-5-10-19-20(13-14)31-24-18-4-2-12-28-22(18)21-17(23(24)30-19)3-1-11-27-21/h1-13H,(H,29,32)",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)C(=O)NC6=CC=C(C=C6)F)N=C24)N=C1,OZKPBSRYCUSWLR-UHFFFAOYSA-N,"N-(4-fluorophenyl)quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",419.118,419.118,0,1,0,0,0,0,0,0,0,0,0,0,"",Classification,1,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982735,"1-Naphthalen-2-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",482.600,C29H18N6S,108.000,794.000,5.600,36,2,5,2,"InChI=1S/C29H18N6S/c36-29(32-19-10-9-17-5-1-2-6-18(17)15-19)33-20-11-12-23-24(16-20)35-28-22-8-4-14-31-26(22)25-21(27(28)34-23)7-3-13-30-25/h1-16H,(H2,32,33,36)",C1=CC=C2C=C(C=CC2=C1)NC(=S)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,PAFVVAHATRYGOE-UHFFFAOYSA-N,"1-naphthalen-2-yl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",482.131,482.131,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982762,"N-naphthalen-1-ylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",451.500,C29H17N5O,80.700,776.000,5.300,35,1,5,2,"InChI=1S/C29H17N5O/c35-29(34-22-11-3-7-17-6-1-2-8-19(17)22)18-12-13-23-24(16-18)33-28-21-10-5-15-31-26(21)25-20(27(28)32-23)9-4-14-30-25/h1-16H,(H,34,35)",C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,PFHGONNVRVWQCR-UHFFFAOYSA-N,"N-naphthalen-1-ylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",451.143,451.143,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982766,"1-Benzyl-1-propyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",488.600,C29H24N6S,98.900,743.000,4.300,36,1,5,5,"InChI=1S/C29H24N6S/c1-2-16-35(18-19-8-4-3-5-9-19)29(36)32-20-12-13-23-24(17-20)34-28-22-11-7-15-31-26(22)25-21(27(28)33-23)10-6-14-30-25/h3-15,17H,2,16,18H2,1H3,(H,32,36)",CCCN(CC1=CC=CC=C1)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,PGYXBUQHZHOXJJ-UHFFFAOYSA-N,"1-benzyl-1-propyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",488.178,488.178,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982767,"1-Propyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",382.400,C22H18N6O,92.700,588.000,2.100,29,2,5,3,"InChI=1S/C22H18N6O/c1-2-9-25-22(29)26-13-7-8-16-17(12-13)28-21-15-6-4-11-24-19(15)18-14(20(21)27-16)5-3-10-23-18/h3-8,10-12H,2,9H2,1H3,(H2,25,26,29)",CCCNC(=O)NC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,PHZRLTCJQDDONR-UHFFFAOYSA-N,"1-propyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",382.154,382.154,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982796,"quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-[(1S,5S)-1,3,3-trimethyl-6-azabicyclo[3.2.1]octan-6-yl]methanone","",461.600,C29H27N5O,71.900,847.000,4.200,35,0,5,1,"InChI=1S/C29H27N5O/c1-28(2)13-18-14-29(3,15-28)16-34(18)27(35)17-8-9-21-22(12-17)33-26-20-7-5-11-31-24(20)23-19(25(26)32-21)6-4-10-30-23/h4-12,18H,13-16H2,1-3H3/t18-,29+/m0/s1",C[C@@]12C[C@H](CC(C1)(C)C)N(C2)C(=O)C3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,PSEWBMWIYRBDMA-RBSBEOHCSA-N,"quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-[(1S,5S)-1,3,3-trimethyl-6-azabicyclo[3.2.1]octan-6-yl]methanone",461.222,461.222,0,1,0,2,2,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982800,"1-[4-(Dimethylamino)phenyl]-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",459.500,C27H21N7O,95.900,741.000,2.900,35,2,6,3,"InChI=1S/C27H21N7O/c1-34(2)18-10-7-16(8-11-18)30-27(35)31-17-9-12-21-22(15-17)33-26-20-6-4-14-29-24(20)23-19(25(26)32-21)5-3-13-28-23/h3-15H,1-2H3,(H2,30,31,35)",CN(C)C1=CC=C(C=C1)NC(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,PUHRCQMYBQMRBB-UHFFFAOYSA-N,"1-[4-(dimethylamino)phenyl]-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",459.181,459.181,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982803,"1-(4-Fluorophenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",450.500,C25H15FN6S,108.000,702.000,3.400,33,2,6,2,"InChI=1S/C25H15FN6S/c26-14-5-7-15(8-6-14)29-25(33)30-16-9-10-19-20(13-16)32-24-18-4-2-12-28-22(18)21-17(23(24)31-19)3-1-11-27-21/h1-13H,(H2,29,30,33)",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)NC(=S)NC6=CC=C(C=C6)F)N=C24)N=C1,PVRDMYPKYBCJMP-UHFFFAOYSA-N,"1-(4-fluorophenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",450.106,450.106,0,1,0,0,0,0,0,0,0,0,0,0,"",Classification,1,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982807,"Piperidin-1-yl(quinoxalino[3,2-f][1,10]phenanthrolin-11-yl)methanone","",393.400,C24H19N5O,71.900,637.000,2.500,30,0,5,1,"InChI=1S/C24H19N5O/c30-24(29-12-2-1-3-13-29)15-8-9-18-19(14-15)28-23-17-7-5-11-26-21(17)20-16(22(23)27-18)6-4-10-25-20/h4-11,14H,1-3,12-13H2",C1CCN(CC1)C(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,PXNPSOWQDOQXOK-UHFFFAOYSA-N,"piperidin-1-yl(quinoxalino[3,2-f][1,10]phenanthrolin-11-yl)methanone",393.159,393.159,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125982833,"1-(4-Acetylphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",458.500,C27H18N6O2,110.000,786.000,2.400,35,2,6,3,"InChI=1S/C27H18N6O2/c1-15(34)16-6-8-17(9-7-16)30-27(35)31-18-10-11-21-22(14-18)33-26-20-5-3-13-29-24(20)23-19(25(26)32-21)4-2-12-28-23/h2-14H,1H3,(H2,30,31,35)",CC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,QGXDZPISRJHQIO-UHFFFAOYSA-N,"1-(4-acetylphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",458.149,458.149,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125983073,"N-tert-butylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",381.400,C23H19N5O,80.700,619.000,2.400,29,1,5,2,"InChI=1S/C23H19N5O/c1-23(2,3)28-22(29)13-8-9-16-17(12-13)27-21-15-7-5-11-25-19(15)18-14(20(21)26-16)6-4-10-24-18/h4-12H,1-3H3,(H,28,29)",CC(C)(C)NC(=O)C1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,QXTMAPZRVSJVBA-UHFFFAOYSA-N,"N-tert-butylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",381.159,381.159,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125983139,"N,N-bis(prop-2-enyl)quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",405.500,C25H19N5O,71.900,673.000,2.900,31,0,5,5,"InChI=1S/C25H19N5O/c1-3-13-30(14-4-2)25(31)16-9-10-19-20(15-16)29-24-18-8-6-12-27-22(18)21-17(23(24)28-19)7-5-11-26-21/h3-12,15H,1-2,13-14H2",C=CCN(CC=C)C(=O)C1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,RELDVUXPDGCDNC-UHFFFAOYSA-N,"N,N-bis(prop-2-enyl)quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",405.159,405.159,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125983238,"N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperidine-1-carboxamide","",408.500,C24H20N6O,83.900,654.000,2.200,31,1,5,1,"InChI=1S/C24H20N6O/c31-24(30-12-2-1-3-13-30)27-15-8-9-18-19(14-15)29-23-17-7-5-11-26-21(17)20-16(22(23)28-18)6-4-10-25-20/h4-11,14H,1-3,12-13H2,(H,27,31)",C1CCN(CC1)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,RVDKOMAUYZNUJF-UHFFFAOYSA-N,"N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperidine-1-carboxamide",408.17,408.17,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125983502,"Methyl 4-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamothioylamino)benzoate","",490.500,C27H18N6O2S,134.000,807.000,3.200,36,2,7,4,"InChI=1S/C27H18N6O2S/c1-35-26(34)15-6-8-16(9-7-15)30-27(36)31-17-10-11-20-21(14-17)33-25-19-5-3-13-29-23(19)22-18(24(25)32-20)4-2-12-28-22/h2-14H,1H3,(H2,30,31,36)",COC(=O)C1=CC=C(C=C1)NC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,SQOYMBXPYAMKRU-UHFFFAOYSA-N,"methyl 4-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamothioylamino)benzoate",490.121,490.121,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
